Simulation,Iteration,Estimated Distance,GDOP,Deviation,Actual Distance,Average Satellites Used
sim2,1,552.3990419548069,0.37585050771927064,3.200958045193147,555.6,8.0
sim2,2,552.8756155398152,0.38254481874732366,2.724384460184865,555.6,8.0
sim2,3,552.4058043264987,0.3744878144087969,3.1941956735013264,555.6,8.0
sim2,5,557.8494169369542,0.39711381434552884,2.2494169369541623,555.6,8.0
sim2,6,552.8176653888245,0.3688277678944974,2.7823346111755427,555.6,8.0
sim2,7,639.373995023989,0.39622343625997275,83.77399502398896,555.6,8.0
sim2,8,552.7412660256365,0.36932706765481355,2.858733974363531,555.6,8.0
sim2,9,553.6651557798623,0.39530008366591335,1.9348442201377338,555.6,8.0
sim2,10,2997.158254248091,0.3921203965312712,2441.558254248091,555.6,8.0
sim2,11,554.436212604684,0.39171277260008674,1.1637873953160351,555.6,8.0
sim2,12,555.160835034535,0.40806650215726487,0.43916496546501094,555.6,8.0
sim2,13,554.7933446168863,0.3931775443280304,0.8066553831137071,555.6,8.0
sim2,14,560.5684857006764,0.41036890343267457,4.9684857006764105,555.6,8.0
sim2,16,552.6930106815577,0.3793552934732132,2.9069893184423563,555.6,8.0
sim2,17,553.1208690305502,0.361408141865293,2.479130969449784,555.6,8.0
sim2,18,555.1376675546879,0.3902617212525449,0.46233244531208584,555.6,8.0
sim2,19,678.5122048639801,0.3950815846070941,122.91220486398004,555.6,8.0
sim2,20,554.5074511034245,0.392952376309987,1.0925488965755221,555.6,8.0
sim2,21,552.6079391953201,0.388602805813057,2.992060804679909,555.6,8.0
sim2,22,552.7425885595652,0.3825991075203396,2.8574114404348165,555.6,8.0
sim2,23,552.777451662402,0.37502055543623447,2.8225483375980502,555.6,8.0
sim2,24,552.5088567022116,0.36770225498255626,3.0911432977884488,555.6,8.0
sim2,25,552.5003066721011,0.3922331656159301,3.0996933278988763,555.6,8.0
sim2,26,552.1729200271737,0.38594745207938963,3.4270799728262773,555.6,8.0
sim2,27,552.6080151103065,0.39016056012294953,2.9919848896935264,555.6,8.0
sim2,28,552.6406044267403,0.3839746202878278,2.9593955732597124,555.6,8.0
sim2,29,553.1586994893394,0.40204869185292347,2.4413005106606533,555.6,8.0
sim2,31,552.495509455023,0.4013435951273075,3.1044905449770113,555.6,8.0
sim2,32,553.8087849250574,0.3851985745317085,1.79121507494267,555.6,8.0
sim2,33,563.0995216792875,0.4106654628514068,7.499521679287454,555.6,8.0
sim2,34,552.4169428893555,0.38985160130984187,3.1830571106445404,555.6,8.0
sim2,37,552.7023641769061,0.3956288630321522,2.8976358230938786,555.6,8.0
sim2,39,552.7789562413668,0.3604683585164674,2.821043758633209,555.6,8.0
sim2,41,552.3929983187097,0.3720123553927127,3.2070016812903077,555.6,8.0
sim2,42,552.194323552237,0.3827575665531645,3.4056764477629713,555.6,8.0
sim2,43,552.6171400022426,0.365909635631956,2.982859997757373,555.6,8.0
sim2,44,561.9397786736621,0.39525700800578256,6.339778673662067,555.6,8.0
sim2,46,552.408807030383,0.38448624051078956,3.1911929696170773,555.6,8.0
sim2,47,552.3805720494947,0.39117451104650625,3.219427950505292,555.6,8.0
sim2,48,5074.345678232025,0.4122237487534794,4518.745678232025,555.6,8.0
sim2,49,552.7501917321764,0.3999192808072722,2.8498082678236187,555.6,8.0
sim2,50,552.5341114772997,0.3798049837073779,3.065888522700334,555.6,8.0
